CID,SMILES
112029015,CCC1CCC(CC1)NC(=NC)NCCOCC2CC2
173564544,CC[CH-]C1=CC=CC=C1.CC([CH-]C=O)C(=O)OCCOC1=CC=CC=C1NC(=O)C(=C(C)O)N=NC2=C(C=CC(=C2)C(=O)OC)C(=O)OC.[CH-]([CH-]C(=O)O)C=O.[Co+2].[Co+2]
174980348,CC(C)(C)C1=CC=CC(=C1C(C)(C)C)C2CCCCO2
122045380,C1C[C@H]2CN(C[C@@]2(C1)C(=O)O)CC3=C(C=CC(=C3)Cl)Br
134164157,CC1(CC1)N2C(=C(C3=C(N=CN=C32)N)C(=O)NC4=CC=C(C=C4)COC)C#CC5=CC=CC=C5OC
10939205,CC(C)(C)OC(=O)N([C@@H](CSC1=CC=CC=C1)C(=O)OC)C(=O)OCC2=CC=CC=C2
116252108,CC1=C(N=C(N=C1NN)C(C)C)NC(C)CCS(=O)C
31656921,CC(=O)C1=CC=C(C=C1)OCCC(=O)OCC(=O)NC2=CC=CC=C2C(=O)NC3CCCC3
81141820,CC1(CC2(CN=C(O2)N)C3=CC=CC=C3O1)C
21034955,CC(C)OC1=CC=CC(=C1)C(=O)C2=NC=C(C3=CC(=C(C=C32)OC)OC)CNC(=O)C4=NC=CN=C4
53669971,C1=CC(=CC=C1NC(=O)NC2=CC=C(C=C2)F)N3C(=CC(=N3)C(F)(F)F)C(F)(F)F
171753100,C[C@H](C1=CN2C(=CN(C2=O)C3CCCC(C3)[C@@H](C4CCC4)C5NNCN5C)C(=C1)C(F)(F)F)N6CCC[C@H](C6)C(F)(F)F
140078009,C1=CC=C(C(=C1)C(F)(F)F)OC2=CC(=C(C=C2)CCCC(CC(=O)O)(CO)N)Cl
46704195,CC(=CCC/C(=C\CCC(=C)C(=O)O[C@H]1CCCC[C@@H]1C(C)(C)C2=CC=CC=C2)/C)C
121418288,C1C[C@H]2CC(C[C@@H]1N2C3=NC4=C(C=C(C=C4S3)C(=O)O)F)OCC5=C(ON=C5C6=CC=CC=C6C(F)(F)F)C7CC7
105109944,CCC1=NN(C(=C1)CC(=O)C2CCCC(C2)C(F)(F)F)C
3908327,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=CC=CC=C3Br
53212169,COC1=CC2=C(C=C1)N=C(S2)N3CCCC(C3)C(=O)O
59277815,C1=CC(=CC(=C1)Br)NC2=NC=NS2
18941091,C1CC2CC(CN2C1)C(=S)N
61159689,CCCC(C(=O)O)NC(=O)CCNC(C)C
129706626,CC1=CC=C(C=C1)C2=NC(=CS2)C[C@@H](C(=O)NN)O
69337219,C1=CC(=CC(=C1)NC(=O)CC2=C(C=C(C=C2)N)N)C#N
49853439,C1=CC=C2C(=C1)C(C3=CC=CC=C32)COC(=O)N[C@H](CC[NH3+])C(=O)O.[Cl-]
122713838,C1=CC=C(C(=C1)C(=O)O)N2C(=O)/C(=C/C3=CC=C(C=C3)Br)/SC2=S
145745557,CCC1=NC(=NC(=N1)NC(C)C2=C(C=C(C=C2)F)F)NC3=NNC(=C3)C(F)(F)F
59987238,CC(C)(C)OC(=O)NCCCCCCN(CCN(CCCN(CCCN)CCCN)CCCN(CCCN)CCCN)CCN(CCCN(CCCN)CCCN)CCCN(CCCN)CCCN
116089262,CC(CSC)N1C=CN=C1SCC(=O)O
164667048,C1C2=CC=CC=C2N=C(O1)NC3=CC=CC(=C3)C(F)(F)F
60481904,CCCNC(=O)C1CN(C2=CC=CC=C2O1)S(=O)(=O)C3=C(C(=C(C=C3)F)F)F
78869765,COCCN(C1=NC2=CC=CC=C2S1)C(=O)CCC3=NC(=NO3)C4=CC=CC=N4
18390218,CN(C)C(=O)C1=CC2=C(C=C1)N[C@H]([C@@H]3[C@H]2[C@@H]4CC[C@@H]3C4)C5=CC=CC=C5
155231195,C#CC1=CC(=CC=C1)C(=O)NC2[C@H]3[C@@H]2CC(C3)(C4=C5C=NNC5=CC(=C4)Cl)O
8852672,C1=CC=NC(=C1)CNC(=O)C2=CC(=C(S2)Br)Br
44669490,C1C/C(=C/2\N(C3=CC=CC=C3S2)CCS(=O)(=O)O)/C=C1C4=[N+](C5=CC=CC=C5S4)CCS(=O)(=O)O
19369364,CCN(CC)C(=O)C1=CC2=C(C=C1)NCC(N(C2)S(=O)(=O)C)CC3=CC=CC=C3
122086328,C1CC1C2=NC3=C(O2)C=C(C=C3)NC(=O)NC4CCC(CC4)C(=O)O
115285738,CCN1C(=NN=C1C(C2=CC=CS2)N)C
167722989,C1CNC2=CC(=CC(=C21)CO)C(=O)O
109073177,C=CCNC(=O)C1=C2CCCCN2C(=N1)C(=O)NC3=C(C(=C(C=C3)F)F)F
169178081,C1CN(CCN1)C2=C(C=C(C=C2)NCCCCCCSC3=C4C=CC(=CC4=NC=C3)C(F)(F)F)Cl
111148971,CCNC(=NCC1=CC=CC=C1N2CCOCC2)N3CCN(CC3)C4=CC=CC=C4F.I
112048786,CCC(CC)C1=NOC(=C1)CNC(=NC)NCC(C(C)(C)C)OC
157514957,CC1(C=CN(C2=C1C=C3C4=CC=CC=C4C5=CC=CC=C5C6=CC=CC=C6C3=C2)C7=CC=CC=C7)C.C1=CC=C(C=C1)N2C=COC3=C2C=C4C5=C(C6=CC=CC=C6C7=CC=CC=C7C4=C3)C(=CC=C5)N8C9=C(C=C(C=C9)N1C2=CC=CC=C2C2=CC=CC=C21)C1=CC=CC=C18.C1=CC=C(C=C1)N2C=COC3=C2C=C4C5=C(C(=CC=C5)N6C7=CC=CC=C7C8=CC=CC=C86)C9=C(C=CC=C9N1C2=CC=CC=C2C2=CC=CC=C21)C1=CC=CC=C1C4=C3.C1=CC=C(C=C1)N2C=COC3=C2C=C4C5=C(C=C(C=C5)N6C7=CC=CC=C7C8=CC=CC=C86)C9=C(C=CC(=C9)N1C2=CC=CC=C2C2=CC=CC=C21)C1=CC=CC=C1C4=C3.C1=CC=C(C=C1)N2C=COC3=C2C=C4C5=CC=CC=C5C6=C(C=CC(=C6)N7C8=CC=CC=C8C9=CC=CC=C97)C1=CC=CC=C1C4=C3.C1=CC=C(C=C1)N2C=COC3=C2C=C4C(=C3)C5=CC=CC=C5C6=C(C=CC(=C6)N7C8=CC=CC=C8C9=CC=CC=C97)C1=C4C=C(C=C1)N1C2=CC=CC=C2C2=CC=CC=C21
144373501,C(/C=C\C=C(/C[N+](=O)[O-])\F)F
175194693,CC1=NC(=CC=C1)C2=NC3=C(C(=N2)N4C=CC5=C4C=CN=C5NC(=O)CO[Si](C6=CC=CC=C6)(C7=CC=CC=C7)C(C)(C)C)N=CN3CC8=CC=C(C=C8)OC
54002164,C1CC(=O)O[C@@H]1C(=O)N[C@@H]2[C@@H](CC3=CC=CC=C3N(C2=O)CC(=O)NCCC4=CC=CC=C4)C5=CC=CC=C5
55548387,CC(=O)C1=CC(=CC=C1)S(=O)(=O)N2CCC(CC2)C(=O)NC3=NN(C=C3)C4=CC=CC=C4
99575226,C[C@@H]([C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CC[C@@H](C4)O)C)C)C(=O)OC
109437779,CCN(C)CC1=CC=CC(=C1)CNC(=NC)NC2CCCC(C2)S(=O)CC
65717442,CCNCCC1=NN=C(S1)C2=CC(=C(C(=C2)F)F)F
25050978,C1=CC(=CC=C1CC(CN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O)SC#N
113421548,COC1=NC=CN=C1C(C2CN3CCN2CC3)O
135612513,CCOC(=O)C1=C(NC(=C1C)/C(=N/NC(=S)NCCOC)/C)C
118258023,CCOC1=C(SC(=N1)C2=CC(=NC=C2)NC(=C)C)C3=NC=NN3
139747265,CCCCCCCCCC1=CC=C(C=C1)C2=CC3=C(C=C2)C=C(C=C3)C(=O)OC(=O)OCCC[C@@H](CC)C(F)(F)F
81123677,CCCC1=CC=C(C=C1)C(C2=C(C=CS2)OC)Cl
124392278,C1=CC=C(C(=C1)COC2=CC=CC=C2/C=N/NC(=O)C3=CC=C(C=C3)[N+](=O)[O-])Cl
114543700,CC1(CCC(C1)NS(=O)(=O)C2=CC=C(S2)CC(=O)O)C
162414858,[CH-]=O.C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.C1=CC=C(C=C1)[PH+](C2=CC=CC=C2)C3=CC=CC=C3.Cl[RhH2]
165470747,CC1=C(C(=O)N2C(=C1)N=C(N2)C3CCCC3)C
70146987,CC1C(C(CC(O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)NCCC(C)(C)C(OC(=O)C)OC(=O)C)O
156233355,CC1C(C=C(CC1(C)C2=CC=CC=C2)C3=CC=CC=C3)C4=NC(=NC(=N4)C5=CC=CC(=C5)C6=CC=CC=N6)C7=CC=CC(=C7)C8=CC=CC=N8
145798344,C(CCPCl)CO
5742888,CCN1C2=NC=NC3=C2C(=CN3C4([C@@H]([C@@H]([C@H](O4)CO)O)O)C)C(=N1)N
82115500,CC(C)CC(=O)N1C=C(C2=CC=CC=C21)C=O
160036527,CC1=CC2=C(C=C(C2)CN3CC4CCC3C4)C(=N1)C5=CC=C(C=C5)N6CCN(CC6)C
88899347,CCN[C@@H](CCC(=O)O)C(=O)N[C@@H](CC1=CNC2=CC=CC=C21)C(=O)N[C@@H](CS)C(=O)N
175912076,CC(C)(C)OC(=O)C1C=CN=CC2=CC=CC=C2O1
17819768,CCC1=CC(C(C(=C1CC)Cl)(C)CC)(C)Cl
89452690,CC1=CC(=NC2=C1C3=C(S2)C(=NN3C)NCC4=CC(=C(C=C4)N)F)C
58322853,C1=CC=C2C=C(C=CC2=C1)C3=CC4=C(C5=CC=CC=C5C(=C4C=C3)C6=CC=CC(=C6)C7=CC8=CC=CC=C8C9=CC=CC=C97)C1=CC2=CC=CC=C2C2=CC=CC=C21
25501087,CC[C@H]1CCC2=C(C1)C=C(S2)C(=O)NC3=CC=C(C=C3)C(=O)NCC(=O)OC
145319582,CCOC(=O)C1=C(C2=C(S1)N(C(=O)N(C2=O)C(C)(C)C(=O)OCC3=CC=CC=C3)CC(=O)C4=C(C=CC(=C4)F)OC)C
99633200,C1CC[C@H]2[C@H](C1)NC(=O)CN2C3=NC(=NC=C3)C4CC4
141050543,CC1CC(CC(=C1)Cl)C2CCNCC2
155916534,C1CN(C[C@H]([C@@]1(CC2=CC=CC=C2)C(=O)O)O)CC3=CC(=C(C=C3)F)Cl
67820182,CCCOC1OC2=CC=CC(=C2O1)CN3CCN(CC3)C
89701891,C1[C@H](CN([C@@H]1C(=O)NCC2=CC=C(C=C2)Cl)C(=O)CC3=CC=NC=C3)O
109116196,CC1=CC(=C(C=C1)NC(=O)C2=NN=C(C=C2)N3CCN(CC3)C)C
46222314,CC(C)CN(C1=CC=C(C=C1)C(=O)NCC(=O)O)C(=O)C2=CC=C(C=C2)N(CC(C)C)C(=O)C3=CC=C(C=C3)NCC4=CC=CC=C4
85976245,C1=CC=C2C(=C1)C=CC=NC=N2
1369675,CC1=NN(C(=O)C1=CC2=CC=C(O2)C3=C(C=C(C=C3)Cl)Cl)C4=CC=C(C=C4)S(=O)(=O)N
156301888,C1=CC=C(C=C1)C2=CC=C(C=C2)N(C3=CC4=C(C=C3)OC5=CC=CC=C5O4)C6=CC7=C(C(=C6)N(C8=CC=C(C=C8)C9=CC=CC=C9)C1=CC2=C(C=C1)SC1=CC=CC=C12)SC1=CC=CC=C17
111679506,CC(CNC(=NC)NCC1CN(CCO1)C)OC2=CC=CC(=C2)OC
54030324,CC(=O)CC(=O)OCO[Si](C)(C)COC(=O)CC(=O)C
104429985,CCNC(=O)CCN1CCCC(C1=O)Br
5221187,CCC1=C(C(=C(N1C2CC2)C)C(=O)N)C3=CC=C(C=C3)N(C)C
7587701,C1=CC(=C(C=C1NC(=O)NC2=NN=C(S2)SCC(=O)[O-])Cl)Cl
88675353,C1C(=C(N2[C@H](S1)C(C2=O)NC(=O)/C(=N/OCC3=CC=CC=C3)/C4=NC=CC(=N4)NC=O)C(=O)O)CSC5=NN=CS5
105917613,CN(C)CCOCCNCC1=C(C=C(C=C1)C(=O)O)Br
42585188,CCC1=CC(=CC=C1)NC(=O)CN2C(=C(C(=N2)SC)C3=NC(=NO3)C4=CC5=C(C=C4)OCO5)N
164178124,[2H]C1=C(C(=C(C(=C1[2H])[2H])C2=C(C(=CC=C2)C3=C(C(=C(C(=C3[2H])[2H])[2H])[2H])[2H])N4CN(C5=CC=CC=C54)C6=CC(=CC(=C6)C(C)(C)C7=CC8=C(C=C7)C9=CC=CC=C9N8C1=NC=CC(=C1)C(C)(C)C)C1=C(C=CC=C1C)C)[2H])[2H]
114318968,CCNCC1=C(C=CC=C1Cl)OCC2=C(C=C(C=C2)F)Br
42635656,C[C@]1(C(=O)N(C2=NC=C(N21)C(=O)NC3(CC3)C(=O)NC4(CC4)C5=NC=CC(=C5)OC)C6=CC(=CC(=C6)Cl)Cl)CC7=CC=C(C=C7)C#N
68905438,C1CC1N2C(=C(NC2=O)C3C4CC5CC(C4)CC3C5)C6=CC(=CC=C6)F
90977291,C[C@@H](C(=O)N1CCN(CC1)C2=CC=C(C=C2)Cl)NC(=O)[C@H](CC3=CC=CC=N3)NC(=O)OC(C)(C)C
54953298,CC(CN1CCCC1)NC(C)C2=CC=CC=C2Br
71103339,CCN1C(=O)N(C2=CN=C(N=C2N1C3CCCC3)NC4=CC=C(C=C4)Br)C
105830669,CCCNC1=NC=C(C(=N1)NCC2(CCC2)SC)F
146643308,C1CC1OC2=C(C(=CC(=C2)N/N=C\C=N)F)Br
124715947,CC1=C(C=CC(=C1)NC(=O)[C@@H]2[C@@H]3C[C@@H]4[C@@H]2C(=O)O[C@H]4C3)Br
162604726,C1=CC=C(C=C1)C2=NC3=NC(=NC(=O)[N-]C4=CC(=C(C=C4)Cl)C(F)(F)F)C=C[C+]3N=C2
124024231,CCOC(=O)C1=C(N=C(N1)CCC2=C(C=CC(=C2F)F)F)C3=CC=C(C=C3)F
56559343,CC1CC(CN(C1)S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3CCCOC3)OC)C
143326869,CC.CC.CC.C/C=C\C=C(/C=C)\C1=CC(=C(C=C1)C(C)(C)C(C)(C)C)/C(=C/C=C\CC2=C(C=CC=C2C)C)/C
84777955,C1C2CN(C1CO2)C3=CC=C(C=C3)CN
82410749,C1CSCC(C1O)CC(=O)O
43212537,CC1=CC(=C(C=C1)OCC2=C(C=CC(=C2)[N+](=O)[O-])OC)Br
125010575,CC1=NC=NC=C1C(=O)N2CCC(CC2)CC3=CN=C4C(=C3)C=CN4
73323118,C1=CC=C(C=C1)C(C(CCCCCCCCCC=CCCC2=CN=CC=C2)NCCCCCCCCCCCCCC3=CN=CC=C3)C(=O)O
16530466,C1CC2=C(C1)C=C(C=C2)C(=O)COC(=O)C3=C(C=CC(=C3)S(=O)(=O)N4CCOCC4)F
126421086,CC1=CC2=C(C=C1S(=O)(=O)N3CCCCCC3)OC(=O)N2
162145736,CC1=CC=C(C=C1)N(C2=CC=C(C=C2)/C=C/C3=CC(=NC=C3)C4=NC=CC(=C4)/C=C/C5=CC=C(C=C5)N(C6=CC=C(C=C6)C)C7=CC=C(C=C7)C)C8=CC=C(C=C8)C.COC1=CC=C(C=C1)N(C2=CC=C(C=C2)OC)C3=CC=C(C=C3)/C=C/C4=CC(=NC=C4)C5=NC=CC(=C5)C(=O)[O-].C1=CC=C(C=C1)N(C2=CC=C(C=C2)OC3=CC=C(C=C3)/C=C/C4=CC(=NC=C4)C5=NC=CC(=C5)/C=C/C6=CC=C(C=C6)OC7=CC=C(C=C7)N(C8=CC=CC=C8)C9=CC=CC=C9)C1=CC=CC=C1.C1=CC=C(C=C1)N(C2=CC=C(C=C2)OC3=CC=C(C=C3)/C=C/C4=CC(=NC=C4)C5=NC=CC(=C5)C(=O)[O-])C6=CC=CC=C6
165415793,CC[C@@]([C@@H]([C@H]1COC2(O1)CCCCC2)O)(C(F)(F)F)F
146238160,C1=CC=C(C(=C1)C#N)C2=CC3=C(C=C2)C4=CC=CC=C4N3C5=CC(=CC(=C5C#N)N6C7=CC=CC=C7C8=C6C=C(C=C8)C9=CC=CC=C9C#N)C1=CC=CC(=C1)C#N
141500185,CCC1=CC=CS2(C1OC(=O)C(=C)C)C(C3=C(N2)C=C(C=C3)[N+](=O)[O-])(C)C
123527677,CC(C)C1=C2C3CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC1=O)C(=O)C6CC(C(N=N6)C7=CC=C(C=C7)Cl)CCN(C)C)C)C)(C)C)OC(=O)CC(C)(C)C(=O)O)C
145440046,CC1(CCCNCC1)P
26231933,CN1CCN(CC1)S(=O)(=O)C2=CC(=CC(=C2)C(=O)NCCC3=CC=CC=N3)C4=CC=CC=C4
104224964,CCC(C)C1=CC=CC=C1OC2=NC=C(C=N2)CC(C)N
79867954,CC1CN(CCC1N)C2=NN=NN2C3=CC=CC=C3
91142156,CC(C)C(C(=O)OC)N(C1=CC=C(C=C1)C2=CC=C(C=C2)CSC3=CC4=CC=CC=C4O3)S(=O)[O-]
66877491,C1CN(CCC1CCO)CC=CC(=O)N2CCC3=C(C2)SC4=NC=NC(=C34)NC5=CC(=C(C=C5)F)Cl
711907,C1CC2=CC=CC=C2C(=O)C(=CC3=CC=C(C=C3)F)C1
126068188,CCOC1=C(C=CC(=C1)/C=C/2\C(=O)N(C(=NC3=CC=C(C=C3)C(=O)O)S2)C)OCC(C)C
69582508,CN(C)CC1(CC1)C2=CC=C(C=C2)C(=O)NC3(C(CC4=CC=CC=C43)C5=CC6=C(N5Cl)C=C(C=C6)C(=O)O)C(=O)N
164932415,B12C3=CC=CC=C3N(C4=C1C(=CC(=C4)N(C5=CC=CC=C5)C6=CC=CC=C6)N(C7=CC8=C(B9C1=CC=CC=C1N(C1=C9C(=CC(=C1)N(C1=CC=CC=C1)C1=CC=CC3=C1SC1=CC=CC=C31)N8C1=CC=CC=C1C1=CC=CC=C1)C1=CC=CC3=C1SC1=CC=CC=C31)C=C27)C1=CC=CC=C1C1=CC=CC=C1)C1=C2C3=CC=CC=C3SC2=CC=C1
170210682,C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC(=C3C2=O)CNC(=O)[C@H]4C[C@H]5C(C(C4C5=O)N)O
129433456,COCC(=O)NC1CN(C1)C(=O)N[C@@H](C2CCCC2)C(F)(F)F
90517054,CC1=CC(=CC=C1)S(=O)(=O)N2CCN(CC2)C3=NC=NC(=C3)C4=CC=CC=C4
70306463,C1CCC(CC1)CCCNC(=O)CN2C3=CC=CC=C3C(=NC(C2=O)NC(=O)C(CC4=CC=C(C=C4)OP(=O)(O)O)NC(=O)O)C5=CC=CC=C5
158742367,CNC1=NN=C(S1)C2=CC3=C(CC=C3C4=NC(=CC=C4)OC5CCC5)C=C2
6097244,C1=CC=C(C=C1)C[N-]CCC[NH-].Cl[Pt+2]Cl
145803894,CC1=CC(C(=C(N1)C)C(=O)OCC(C)C)C2=C[N+](=CC=C2)[O-]
80164274,CCC1CCCCC1OC2=C(C=C(C(=C2)C)F)[C@@H](C)N
132365248,CC(C)OCC(=O)NC[C@H]1C[C@@H](C[C@H]1O)C2=NN(C(=O)N2C)C
112932012,CC1=CC(=NC(=N1)NC2=CC3=C(C=C2)OCO3)NC4=CC(=C(C=C4)Cl)Cl
174250412,C=CCOC1CNCCC1CO
73441817,CCC(CC)N1C2=C(C=C(C=C2)C(=O)NC(CC(=O)O)CC(C)(C)C)N=C1CC3=CC=CS3
108549293,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCN(CC2)C(=O)C3CCCO3
2776127,C1=CC=NC(=C1)C2=CC=C(S2)C(=S)N
68740083,C=CC1=CC=CC=C1COCC(=O)O
61365182,CCC(C)NC1(CCCC1)C
59876010,CCCCCC1CCC(OC1)C2COC(OC2)(F)F
175446586,CC1=C(SC=N1)C2=CC=C(C=C2)C(CO)NC(=O)C3CC(CN3C(=O)[C@H](C(C)(C)C)N)O.Cl
10037229,CC(C)OC1=C(C=C2CCCC(=O)C2=C1)Cl
173231545,CC1=C2[CH-]C=CC2=CC=C1.Cl.Cl.[Zr]
13037189,C1=CC2=C(C=C1CC3=CC=NC=C3)C(=O)C(=O)N2
168049864,CCOC1=CC=C(C=C1)C2=NNC(=C2)C(=O)N3CC[C@@H]([C@H](CC3)OC4=CC=C(C=C4)F)O
43730031,CCOC1=C(C=CC(=C1)F)NCC2=CC=C(C=C2)C
14922424,CC1(CC(=NO1)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC
109761084,CCNC(=NCC1=CN(N=C1)C)NC(C)C2=CC(=C(C=C2)OCC3CC3)F.I
66690889,C1C(CO1)(CCC2=CC=C(C=C2)[C@@H]3[C@H](C(=O)N3C4=CC=C(C=C4)F)CCC(C5=CC=C(C=C5)F)O)OCC(=O)NC6=CC=CC(=C6)C(=O)O
24877099,CC(=O)NC1=CC=C(C=C1)C2=NC(=NC=C2)NC3=CC=CC(=C3)C(=O)NCC4CC4
121549403,CC(=O)C1=CC=CC=C1NC(=O)CN2CC(OC3(C2)CCOC3)(C)C
109405249,CN=C(NCC1=NC(=CC=C1)N(C)C)N2CCC(C2)N3CCOCC3
17142901,CCOCCC(=O)NNC(=S)NC(=O)C1=CC(=CC=C1)OC(C)C
120954493,CC(C(=O)NC1=CC(=CC=C1)SC)N2C[C@H]([C@@H](C2)C(F)(F)F)C(=O)O.Cl
137059940,CC1=CC=C(C=C1)N(CC(=O)N=NC2=C(NC3=C2C=C(C=C3)Br)O)S(=O)(=O)C4=CC=C(C=C4)F
4809032,C1CCCN(CC1)C(=O)CN2C=NC3=C(C2=O)C=C(C=C3Cl)Cl
42879633,CCCCCC1=CC=C(C=C1)C(=O)N2CCN(CC2)CC3=NOC(=N3)C4=CC=C(C=C4)F
134309211,C1=CC=C2C=C(C=CC2=C1)N(C3=CC4=C(C=C3)C5=CC=CC=C5C46C7=CC=CC=C7N8C9=CC=CC=C9C1=C8C6=CC=C1)C1=CC=CC2=C1OC1=CC=CC=C21
17030014,CCCCNC(=O)CN1C2=CC=CC=C2N=C1C(C)NC(=O)COC
88006378,CC(=C1C=C(C(=[C-]1)NC(C)(C)C)CCO)OC.[Cl-].[Cl-].[Zr+3]
80014005,COC1=CC(=C(C=C1Br)OCC2(CCCCC2)CS)Br
53680004,C1CC(=O)NC2=C1C=C(C=C2)CC(=NO)N3CCN(CC3)C(=O)C4=CC(=CC=C4)Cl
16563666,C1=C(N(N=C1)CC2=CC(=CS2)Br)NC(=O)C3=CC(=C(C=C3Cl)Cl)F
19661318,CC1=CC=CC=C1C(=O)OC2=CC=C(C=C2)/C(=N/NC(=O)C(=O)NC3=C(N(N(C3=O)C4=CC=CC=C4)C)C)/C
19787287,COC1=CC2=C(C=C1)C(CC2)N(C(=O)N)O
46663119,CC(C1=CC=C(C=C1)F)N(C)CC(=O)NC2=CC3=C(C=C2C(=O)C)OCO3
8160385,CC1=CC(=C(C=C1)C)NC(=O)CN(C)C(=O)/C=C/C2=CC=CC=C2OC
19587142,CC1=C(C=C(C=C1)C2=C(C(=NN2C)C3=CC(=C(C=C3)C)C)Cl)C
89558112,CC(=C)C(=O)OCCCCC(=O)C1=CC(=CC(=C1)OC(=O)CCCCOC(=O)C(=C)C)C(=O)CCCCOC(=O)C(=C)C
41966148,C1=CC(=CC(=C1)Cl)N(CCC#N)C(=O)COC(=O)CCNC(=O)C2=C(C=C(C=C2)F)F
90744888,CC(C)(C)C1CC2CC=C3C(=CC=C4C3=C2C(=C1)C=C4)C5=CC6=C(CC5)C=C(CC6)C7=CC=CC8C7C=CC=C8
57468862,C1=CC(=CC(=C1)S(=O)(=O)N)C2=NOC(=N2)C3=NC(=CC(=N3)C(F)F)C4=CC=C(C=C4)C(F)(F)F
172803506,CCCCOC(=O)N[C@@H]1C[C@@H]2CC[C@H]1N2C(C)C3=CC(=C(C=C3)Cl)C4=CC(=C(C=C4)C#N)F
120610785,CC(C)(CNC(=O)CCC1=CC=CC=C1N)C2=C(C=C(C=C2)F)Cl.Cl
49799233,COC1=C(C=CC(=C1)/C=C\2/C(=O)N(C(=O)S2)CC3=CC=C(C=C3)C#N)OCC4=CC=C(C=C4)C(=O)O
64049864,C1CC(C2=CC=CC=C2C1)OC3=C(C=CC(=C3)N)C(=O)O
162907709,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]2CC[C@]3([C@@H](C2)CC[C@@H]4[C@H]3CC[C@]5([C@@]4(C[C@@H]([C@@H]5C6=CC(=O)OC6)O)O)C)C)O)OC)O
4580394,CC1=CC=C(C=C1)CN2C3=C(N=C2NCCOCCO)N(C(=O)N(C3=O)C)C
51363735,CCOC1=CC=C(C=C1)NC(=O)CN2C=NC3=C(C2=O)N(C=C3C4=CC(=CC=C4)OC)C
28550573,COC1=C(C=C(C=C1)CN2C3=CC=CC=C3N=CC2=O)N
114267621,CC(CC1=CC=CO1)N2CCC(C(C2)(C)C)N
143523354,COC(=O)C1=CC2=C(C=C1)C(=C3N2CC(=CC4C3C=CC(=C4)OCC5=CC=CC=C5)C(=O)O)C6CCCCC6
121011458,CC[C@@H](CO)[C@H](CN)C1=CC=CC=C1
103961053,CC1(CC(CC(C1)(C(=O)O)N(C)C(=O)OCC2=CC=CC=C2)(C)C)C
89021318,CCNC[C@H](CC=O)N(CC1=C(C=CC(=C1Cl)F)F)C2=CC(=C(C=C2)C#N)Cl
145532283,CC.CC1=CC(=CC(=C1N)C=NCCO)C2=CC=CS2
17413218,C1=CC=C(C=C1)N(CCC(=O)N)C(=O)COC2=CC=CC=C2F
97424970,C[C@H](CC1=CC=CO1)NC(=O)C[C@@H]2C(=O)NC3=CC=CC=C3C(=O)N2
120649530,COCCN1CC(CC1=O)C(=O)N(CCCN)CC2=CC=CC=C2.Cl
53085063,COC1=CC=CC(=C1)CNC(=O)C2=CC3=C(C=C2)OCC(=O)N3CC(=O)N4CCCC4
161539732,C=CC(=O)OCCCOS(=O)(=O)O.C(CC(=O)O)C(=O)O
152016877,C1CC1COC2=C(C=C(C=C2)N=[N+]=[N-])Cl
129162703,CC(C)(C)NC(=O)CC(CN1C(=O)C=CC1=O)S(=O)(=O)O
130437988,CC1=CC2=C(N=C1)N(C=C2CC3=CN=C(N=C3)SC)S(=O)C4=CC=CC=C4
20423339,CC1CC2=C(C(C(=C(N2)C)C(=O)NC3=CC=CC(=N3)C)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)C1
160101481,CC1=CC=C(C=C1)C2C(=C(CS2)C(=O)C)O.CC(=O)C1=C(C(SC1)C2=CC=C(C=C2)C(C)(C)C)O.CC(=O)C1=C(C(SC1)C2=CC=C(C=C2)Cl)O.CC(=O)C1=C(C(SC1)C2=CC=C(C=C2)Br)O.CC(=O)C1=C(C(SC1)C2=CC(=CC=C2)Cl)O
80321286,CC1=C(SC(=N1)CC(C)CC(C)N)C
1513604,C1=CC=C(C=C1)C=NNC(=O)CSCC2=CC=C(C=C2)Br
58808729,CCC1=CC(=C(NC1=O)C)C2=CC=C(S2)S(=O)(=O)NCC3=CC=C(O3)C
54194238,CC(C(=O)O)ON=C(C1=NSC(=N1)N)C(=O)NC2[C@H]3N(C2=O)C(=C(CS3)CSC4=NN=CS4)C(=O)O
104000534,CN1CCC(CC1)CCNC(=O)N(C)CC(=O)O
169119031,C[C@@H](CCCN1C=CC2=C(C1=O)C=CC(=C2)C3=NC=C(C=N3)C(F)(F)F)NC4=C(C(=O)N(N=C4)COCC[Si](C)(C)C)C(F)(F)F
56828908,C1CCC(C1)(C(=O)O)NC(CC2=CC=CC=C2)CO
