tSNE1,tSNE2,group
-1.5744567,-2.3274612,PubChem candidate
-39.5169,-28.944473,PubChem candidate
-16.270798,86.23564,PubChem candidate
82.02241,49.93217,PubChem candidate
72.92716,5.9703,PubChem candidate
0.08279279,20.61403,PubChem candidate
-38.092327,-75.68723,PubChem candidate
31.22692,110.59909,PubChem candidate
-73.314026,-9.159475,PubChem candidate
116.223564,-11.695185,PubChem candidate
-67.758934,-58.793907,PubChem candidate
61.63878,-74.9079,PubChem candidate
-24.343508,-10.265771,PubChem candidate
-10.782997,1.8770316,PubChem candidate
33.52643,9.660345,PubChem candidate
64.672615,-52.805145,PubChem candidate
16.589966,-36.66102,PubChem candidate
-14.427924,117.95608,PubChem candidate
114.54992,26.464376,PubChem candidate
35.001766,84.171455,PubChem candidate
-72.15507,-50.45347,PubChem candidate
-19.539808,70.95409,PubChem candidate
108.08072,-28.964533,PubChem candidate
-26.221834,96.82263,PubChem candidate
-113.7124,-25.819616,PubChem candidate
60.846027,-48.082954,PubChem candidate
64.54359,-53.842484,PubChem candidate
102.1672,35.47295,PubChem candidate
-39.35689,-77.180435,PubChem candidate
15.531951,15.336329,PubChem candidate
36.49703,74.95226,PubChem candidate
51.612972,-40.793972,PubChem candidate
-40.292427,43.265293,PubChem candidate
49.306168,-40.234966,PubChem candidate
-27.755846,59.759808,PubChem candidate
-99.19092,12.3677435,PubChem candidate
-59.121998,11.15078,PubChem candidate
15.63497,-34.373592,PubChem candidate
54.08138,-42.532566,PubChem candidate
11.7669935,23.818253,PubChem candidate
-22.135319,-30.977015,PubChem candidate
65.126945,-60.353638,PubChem candidate
0.8608817,83.63419,PubChem candidate
-46.04061,-81.550835,PubChem candidate
62.4737,-81.923035,PubChem candidate
-40.154858,-69.47533,PubChem candidate
-67.37853,-3.9484117,PubChem candidate
-32.975838,-91.620995,PubChem candidate
-15.469182,-40.483643,PubChem candidate
12.288726,7.1872807,PubChem candidate
-119.47847,-8.118327,PubChem candidate
-56.82455,39.28755,PubChem candidate
-18.562765,-107.11755,PubChem candidate
-44.556572,-36.19253,PubChem candidate
11.823994,110.93919,PubChem candidate
-125.42878,-13.816468,PubChem candidate
-9.306397,-24.23207,PubChem candidate
-14.402133,118.28398,PubChem candidate
-133.82793,-5.5816545,PubChem candidate
-32.725723,-57.49654,PubChem candidate
-10.543557,-19.893688,PubChem candidate
6.5093307,17.942598,PubChem candidate
-13.575462,81.612465,PubChem candidate
-43.972546,-9.429457,PubChem candidate
61.915764,4.2772427,PubChem candidate
-70.40002,-7.8671317,PubChem candidate
-78.93974,53.656315,PubChem candidate
3.5797856,-13.477537,PubChem candidate
43.53713,27.873919,PubChem candidate
-14.20007,16.60869,PubChem candidate
32.349712,79.943504,PubChem candidate
15.222633,71.43064,PubChem candidate
100.72895,22.951635,PubChem candidate
93.90155,-33.73643,PubChem candidate
-13.579125,-86.16227,PubChem candidate
-28.81327,55.309963,PubChem candidate
-22.29703,-89.42158,PubChem candidate
-125.67101,-13.726564,PubChem candidate
16.129776,66.73005,PubChem candidate
-42.17012,-21.955473,PubChem candidate
37.71674,90.57583,PubChem candidate
38.076206,-75.36914,PubChem candidate
-95.502174,30.843508,PubChem candidate
37.944973,104.56628,PubChem candidate
60.47915,-47.3055,PubChem candidate
-76.11121,-56.939953,PubChem candidate
42.93859,-69.737656,PubChem candidate
-64.25704,-50.108383,PubChem candidate
116.0311,-22.570238,PubChem candidate
-15.58844,120.46007,PubChem candidate
-51.35706,-33.245804,PubChem candidate
-103.24138,22.82342,PubChem candidate
11.502688,12.724751,PubChem candidate
-48.91646,-72.86507,PubChem candidate
0.53838456,-5.715553,PubChem candidate
-104.93359,-24.636961,PubChem candidate
-33.614258,41.880627,PubChem candidate
8.7858515,-3.413868,PubChem candidate
37.223896,93.82319,PubChem candidate
52.744373,49.280922,PubChem candidate
38.75682,-91.64222,PubChem candidate
-46.823654,69.94685,PubChem candidate
37.498028,105.62722,PubChem candidate
7.221063,-104.49908,PubChem candidate
-125.668655,-13.7226095,PubChem candidate
-29.839756,-12.908796,PubChem candidate
114.92596,29.463118,PubChem candidate
73.02732,48.770905,PubChem candidate
10.966814,1.4262408,PubChem candidate
99.748665,24.077122,PubChem candidate
-31.985458,-84.70188,PubChem candidate
-72.97502,-52.3159,PubChem candidate
17.479471,-33.088287,PubChem candidate
45.25507,-88.39841,PubChem candidate
-23.509512,-52.93285,PubChem candidate
-101.07322,14.059466,PubChem candidate
-11.344754,8.949641,PubChem candidate
112.98364,-13.316778,PubChem candidate
-49.89369,-70.011734,PubChem candidate
-72.969406,16.117878,PubChem candidate
-12.996888,-107.92483,PubChem candidate
45.37076,104.470055,PubChem candidate
53.62859,-26.224796,PubChem candidate
-104.89082,-21.171803,PubChem candidate
-113.77602,-1.2511383,PubChem candidate
25.867159,-55.528587,PubChem candidate
93.136406,-43.449375,PubChem candidate
10.511371,-109.85517,PubChem candidate
-20.333668,60.23411,PubChem candidate
39.814766,91.14521,PubChem candidate
-68.81853,11.217476,PubChem candidate
115.491356,-9.198478,PubChem candidate
-56.65061,34.415344,PubChem candidate
-95.955986,-36.014225,PubChem candidate
-36.455486,63.030178,PubChem candidate
109.98917,28.724134,PubChem candidate
-97.09376,-39.617947,PubChem candidate
-38.32193,69.7561,PubChem candidate
114.54235,-7.8655367,PubChem candidate
-13.327696,81.61567,PubChem candidate
-4.677082,25.843763,PubChem candidate
21.780886,-33.822918,PubChem candidate
-50.896908,80.015305,PubChem candidate
36.1664,8.36192,PubChem candidate
-127.7119,1.187647,PubChem candidate
5.7363935,15.6123085,PubChem candidate
-87.27765,-2.5084507,PubChem candidate
-101.52587,-54.294537,PubChem candidate
-106.1312,-9.616684,PubChem candidate
43.189045,53.441864,PubChem candidate
-71.591965,12.176512,PubChem candidate
-12.362774,-14.61321,PubChem candidate
69.83464,15.385867,PubChem candidate
-12.349898,106.928185,PubChem candidate
-37.360497,-74.25101,PubChem candidate
4.4473677,-66.1756,PubChem candidate
-105.399704,30.260414,PubChem candidate
7.733722,-49.401337,PubChem candidate
-50.222576,-33.798046,PubChem candidate
7.683475,-73.87297,PubChem candidate
21.785183,-68.38048,PubChem candidate
29.836538,43.9604,PubChem candidate
-78.93974,53.656315,PubChem candidate
-80.240135,52.81161,PubChem candidate
40.189762,29.827711,PubChem candidate
-78.87804,52.313618,PubChem candidate
-15.339331,115.089905,PubChem candidate
113.78473,-14.636319,PubChem candidate
44.024418,49.372852,PubChem candidate
-46.03815,81.94731,PubChem candidate
-29.246077,-44.680748,PubChem candidate
-13.189997,81.16329,PubChem candidate
-131.03519,0.63787353,PubChem candidate
9.690254,105.20655,PubChem candidate
55.71203,-1.481098,PubChem candidate
-38.652435,65.441315,PubChem candidate
42.15814,85.569595,PubChem candidate
-28.236544,-14.85298,PubChem candidate
-29.254265,94.53956,PubChem candidate
-42.797466,-80.00375,PubChem candidate
-24.367134,-44.06767,PubChem candidate
-101.339005,15.297356,PubChem candidate
-22.484808,89.64869,PubChem candidate
40.93175,28.537174,PubChem candidate
10.485979,-110.22965,PubChem candidate
96.44471,-18.870485,PubChem candidate
-21.549265,-94.40465,PubChem candidate
0.3313622,-107.59408,PubChem candidate
-80.2414,51.33276,PubChem candidate
-15.666609,-14.991285,PubChem candidate
-71.56264,-8.816779,PubChem candidate
7.0418715,94.946625,PubChem candidate
47.61387,43.42017,PubChem candidate
-28.910383,-87.11581,PubChem candidate
100.3163,23.303333,PubChem candidate
39.73708,91.25405,PubChem candidate
24.360332,2.8874795,PubChem candidate
-125.32408,-13.786013,PubChem candidate
-12.203021,7.815707,PubChem candidate
-20.637943,-21.386984,PubChem candidate
-73.104454,18.440516,PubChem candidate
12.38847,64.385666,PubChem candidate
-15.5314865,82.90365,PubChem candidate
-16.247099,-28.129286,PubChem candidate
60.4487,-56.60098,PubChem candidate
-22.838772,70.138245,PubChem candidate
103.035904,23.774256,PubChem candidate
90.67547,-26.014202,PubChem candidate
-0.07407745,-103.86726,PubChem candidate
-109.93441,-7.3881164,PubChem candidate
31.947485,23.914919,PubChem candidate
40.899757,93.74305,PubChem candidate
-29.723295,-39.347733,PubChem candidate
-52.28896,41.250828,PubChem candidate
12.425926,8.493903,PubChem candidate
-59.468983,9.820594,PubChem candidate
-44.75274,-78.99462,PubChem candidate
-38.20201,-25.236845,PubChem candidate
55.434635,-83.72802,PubChem candidate
42.591393,85.731995,PubChem candidate
-56.997158,64.62218,PubChem candidate
-0.57084817,-63.65217,PubChem candidate
23.863636,-40.168762,PubChem candidate
23.239422,-58.71508,PubChem candidate
45.176773,-50.358677,PubChem candidate
-104.86017,-24.262886,PubChem candidate
-67.36887,-1.9279861,PubChem candidate
-63.933765,-60.288536,PubChem candidate
-9.345156,108.192245,PubChem candidate
-16.449005,82.552055,PubChem candidate
104.973206,36.592537,PubChem candidate
50.613743,97.173325,PubChem candidate
-45.708164,69.15793,PubChem candidate
53.989285,-84.72721,PubChem candidate
23.046976,2.1166515,PubChem candidate
90.982025,-20.78797,PubChem candidate
-5.7930636,27.700012,PubChem candidate
65.97249,-68.73744,PubChem candidate
-28.837404,-6.9199924,PubChem candidate
97.47079,-42.38468,PubChem candidate
5.471158,-75.0137,PubChem candidate
64.76931,-67.63386,PubChem candidate
-105.212135,28.915434,PubChem candidate
36.320034,104.97372,PubChem candidate
8.958239,-110.63964,PubChem candidate
16.612741,-36.220425,PubChem candidate
18.0561,-35.788162,PubChem candidate
11.299803,107.03128,PubChem candidate
16.664675,-4.3231406,PubChem candidate
-29.386448,-26.093643,PubChem candidate
5.8660965,-76.19166,PubChem candidate
-0.0174571,-62.573086,PubChem candidate
-6.7902102,-102.07146,PubChem candidate
37.196037,105.417694,PubChem candidate
-16.24214,87.68422,PubChem candidate
34.898254,28.283297,PubChem candidate
116.29445,-24.751125,PubChem candidate
68.43699,-10.921805,PubChem candidate
49.037426,-19.202581,PubChem candidate
-5.004102,3.0875034,PubChem candidate
-43.482357,-44.940987,PubChem candidate
2.0616088,-53.65992,PubChem candidate
-77.85718,52.653244,PubChem candidate
94.93075,-9.307795,PubChem candidate
47.956345,38.468845,PubChem candidate
-33.42323,-71.87777,PubChem candidate
55.871197,-3.054486,PubChem candidate
60.27181,-70.37947,PubChem candidate
5.4711933,-49.002453,PubChem candidate
-0.4520502,82.540634,PubChem candidate
7.129194,-54.386753,PubChem candidate
7.0937924,-1.9143766,PubChem candidate
-72.23116,-5.5636115,PubChem candidate
-24.3417,-37.754917,PubChem candidate
36.22502,13.621181,PubChem candidate
-8.80173,0.8233072,PubChem candidate
-63.62378,5.4425545,PubChem candidate
0.59384465,-7.062435,PubChem candidate
-78.93974,53.656315,PubChem candidate
88.119194,53.474205,PubChem candidate
1.2313997,-4.846925,PubChem candidate
-98.63628,24.929401,PubChem candidate
-28.291933,-85.75836,PubChem candidate
-15.80654,85.01281,PubChem candidate
-2.5740087,82.898735,PubChem candidate
69.80064,29.928213,PubChem candidate
-134.82457,-4.778376,PubChem candidate
62.255024,13.784215,PubChem candidate
-52.329655,-54.42472,PubChem candidate
8.33988,-45.18017,PubChem candidate
-80.2414,51.33276,PubChem candidate
-4.518771,25.3369,PubChem candidate
-51.223457,-83.74374,PubChem candidate
-23.542015,-94.2045,PubChem candidate
-14.6895,-40.682404,PubChem candidate
-47.290417,68.63145,PubChem candidate
-63.55122,-46.643322,PubChem candidate
24.92951,37.33879,PubChem candidate
-44.00863,73.03175,PubChem candidate
-45.745277,83.500755,PubChem candidate
-43.32295,40.690693,PubChem candidate
55.697334,-44.607162,PubChem candidate
113.342186,-31.90047,PubChem candidate
35.51874,75.22408,PubChem candidate
-49.144337,-82.41566,PubChem candidate
54.743736,-27.18532,PubChem candidate
-11.019974,-10.169475,PubChem candidate
106.58717,-32.232067,PubChem candidate
-86.73955,19.474583,PubChem candidate
-99.73043,18.538534,PubChem candidate
47.583614,81.35992,PubChem candidate
34.998325,-31.885794,PubChem candidate
43.77008,-66.145065,PubChem candidate
-27.292679,-45.873375,PubChem candidate
-13.128264,12.888889,PubChem candidate
-32.803455,24.472942,PubChem candidate
-33.595932,70.50479,PubChem candidate
-20.831884,5.284979,PubChem candidate
-37.92896,107.164696,PubChem candidate
-15.443883,-31.678068,PubChem candidate
-14.492921,21.807203,PubChem candidate
-14.005348,118.303055,PubChem candidate
85.50354,55.798027,PubChem candidate
-79.31077,-7.5558047,PubChem candidate
25.099405,40.08341,PubChem candidate
9.39731,103.99363,PubChem candidate
-56.71138,-53.0681,PubChem candidate
1.4379462,-4.4394965,PubChem candidate
32.393047,36.771812,PubChem candidate
-73.14717,-53.134693,PubChem candidate
44.982548,91.14775,PubChem candidate
-60.60555,-46.838093,PubChem candidate
36.90895,43.127895,PubChem candidate
-38.89206,102.929504,PubChem candidate
-18.799347,76.6746,PubChem candidate
-22.665195,69.89794,PubChem candidate
-23.88206,-55.947998,PubChem candidate
11.7619095,23.890602,PubChem candidate
44.273335,-11.406686,PubChem candidate
33.93939,80.131805,PubChem candidate
6.065377,-50.6866,PubChem candidate
-114.67876,-31.860527,PubChem candidate
-6.5787354,9.084435,PubChem candidate
97.36838,19.994291,PubChem candidate
-38.561047,38.67003,PubChem candidate
-25.57351,91.39255,PubChem candidate
89.83046,-18.94777,PubChem candidate
-102.245834,-26.529072,PubChem candidate
-43.707092,-18.061085,PubChem candidate
-94.294685,-0.24217293,PubChem candidate
-31.221033,40.50409,PubChem candidate
29.638308,112.074265,PubChem candidate
0.9446599,-110.32782,PubChem candidate
82.5047,43.73838,PubChem candidate
65.39671,-66.105194,PubChem candidate
34.823048,85.4329,PubChem candidate
13.225364,-68.140785,PubChem candidate
10.066765,-10.702997,PubChem candidate
-42.629704,-79.1517,PubChem candidate
-21.514668,44.01246,PubChem candidate
-47.736584,41.629616,PubChem candidate
-6.2834606,-10.601077,PubChem candidate
43.254837,102.98507,PubChem candidate
54.538906,-82.26138,PubChem candidate
-61.14362,8.50245,PubChem candidate
-124.19677,0.17656663,PubChem candidate
-76.32904,-56.12779,PubChem candidate
-29.562153,-21.488337,PubChem candidate
40.687107,102.64317,PubChem candidate
-28.214064,-84.58407,PubChem candidate
-105.263275,-13.365727,PubChem candidate
-0.7240789,-102.31402,PubChem candidate
-51.751274,-83.61111,PubChem candidate
-33.40101,-16.839743,PubChem candidate
32.88115,33.65159,PubChem candidate
-77.7662,-60.09498,PubChem candidate
107.389656,-34.70788,PubChem candidate
-15.204972,-12.098003,PubChem candidate
-61.054592,-64.26287,PubChem candidate
101.36679,-38.482513,PubChem candidate
90.191124,27.936045,PubChem candidate
5.6786623,25.305653,PubChem candidate
64.92092,7.3229012,PubChem candidate
66.94257,-74.29701,PubChem candidate
-98.04209,-36.40349,PubChem candidate
-43.943794,-79.9411,PubChem candidate
-45.398483,79.59475,PubChem candidate
-50.138653,-13.557622,PubChem candidate
-133.68784,-3.4488425,PubChem candidate
-44.622437,-13.977907,PubChem candidate
-14.667871,107.679825,PubChem candidate
-46.79892,81.982124,PubChem candidate
-29.861933,-88.49974,PubChem candidate
14.412467,-105.22575,PubChem candidate
24.863008,40.63294,PubChem candidate
29.06368,112.67225,PubChem candidate
43.867302,53.593338,PubChem candidate
69.35692,14.50156,PubChem candidate
50.112457,-87.78364,PubChem candidate
115.05953,-29.456045,PubChem candidate
-12.560343,8.231399,PubChem candidate
-31.727667,69.41516,PubChem candidate
-38.275784,68.96383,PubChem candidate
22.169233,-65.75784,PubChem candidate
-25.59173,91.54211,PubChem candidate
-101.79185,-53.85563,PubChem candidate
46.899334,-83.88734,PubChem candidate
39.35858,73.87333,PubChem candidate
26.741575,-53.32527,PubChem candidate
24.720074,-59.05648,PubChem candidate
-22.439384,-8.705232,PubChem candidate
-6.518574,24.710693,PubChem candidate
99.264404,23.618576,PubChem candidate
-33.88396,-96.4589,PubChem candidate
-2.8546326,82.761894,PubChem candidate
29.109564,30.765257,PubChem candidate
-56.629074,-53.33193,PubChem candidate
-39.232376,65.49243,PubChem candidate
-2.534193,109.31636,PubChem candidate
-17.957253,86.94232,PubChem candidate
-15.041454,85.83584,PubChem candidate
57.423683,-52.41231,PubChem candidate
-21.42583,42.93611,PubChem candidate
49.212627,-8.923877,PubChem candidate
6.094513,-67.09954,PubChem candidate
-32.010616,-42.396812,PubChem candidate
0.60622644,-61.81328,PubChem candidate
-109.34491,-28.710598,PubChem candidate
-27.590418,59.84439,PubChem candidate
-103.1428,19.47688,PubChem candidate
68.409294,13.414396,PubChem candidate
77.13321,8.34444,PubChem candidate
-78.683525,-16.487411,PubChem candidate
44.002827,-66.766365,PubChem candidate
41.842197,102.69305,PubChem candidate
33.588192,-31.00033,PubChem candidate
-11.019981,-10.169784,PubChem candidate
-56.06697,-51.456703,PubChem candidate
46.884212,-37.259155,PubChem candidate
60.0876,32.07229,PubChem candidate
11.381135,108.20432,PubChem candidate
-45.64483,-18.718475,PubChem candidate
-54.186985,-62.57561,PubChem candidate
-27.925386,-84.91885,PubChem candidate
6.841501,-73.79942,PubChem candidate
-109.66423,-29.68401,PubChem candidate
6.440395,106.69034,PubChem candidate
112.9223,-13.056402,PubChem candidate
-13.02143,-14.941318,PubChem candidate
-96.748634,-41.60355,PubChem candidate
-55.656666,39.862347,PubChem candidate
-44.53945,45.47884,PubChem candidate
115.71803,-28.882008,PubChem candidate
-0.061134513,81.8204,PubChem candidate
-33.78147,39.95344,PubChem candidate
-6.946718,-101.24681,PubChem candidate
-23.039154,-7.8310485,PubChem candidate
-30.653006,-27.062334,PubChem candidate
92.36202,-9.823912,PubChem candidate
113.73628,-12.600194,PubChem candidate
-16.193312,-32.563393,PubChem candidate
-52.209106,-77.54903,PubChem candidate
114.88107,28.647217,PubChem candidate
-17.29121,42.95356,PubChem candidate
-42.561108,-67.74604,PubChem candidate
-39.42319,-15.376044,PubChem candidate
63.819477,25.439043,PubChem candidate
6.952595,-13.983221,PubChem candidate
26.576454,-54.73417,PubChem candidate
-60.059975,8.769734,PubChem candidate
-99.52563,18.159513,PubChem candidate
25.081638,35.244465,PubChem candidate
-68.55225,-62.6896,PubChem candidate
96.58885,-6.2128525,PubChem candidate
-78.94193,52.29125,PubChem candidate
-29.027077,-44.637714,PubChem candidate
53.51923,-83.23675,PubChem candidate
-110.35342,-2.1184313,PubChem candidate
-66.82406,-3.593451,PubChem candidate
17.060205,-33.084854,PubChem candidate
38.859684,82.57896,PubChem candidate
-10.505239,-96.68484,PubChem candidate
-18.220127,-107.64042,PubChem candidate
36.431557,-75.905594,PubChem candidate
106.06267,22.851845,PubChem candidate
39.45821,92.72552,PubChem candidate
-1.4828997,82.97256,PubChem candidate
-11.088675,44.25951,PubChem candidate
105.251396,-34.2196,PubChem candidate
53.581425,-83.23251,PubChem candidate
-10.4524,8.065483,PubChem candidate
-27.514435,70.932724,PubChem candidate
100.81759,-41.047123,PubChem candidate
-19.950117,-17.512197,PubChem candidate
31.150513,-44.66204,PubChem candidate
-40.922947,-78.49467,PubChem candidate
-57.57515,-45.57463,PubChem candidate
18.638395,-34.822807,PubChem candidate
-24.3071,68.57929,PubChem candidate
-17.779287,51.174988,PubChem candidate
-20.120996,-106.55605,PubChem candidate
-57.466972,39.341633,PubChem candidate
-35.67449,65.740326,PubChem candidate
29.8345,38.274704,PubChem candidate
-12.039599,-5.184792,PubChem candidate
-8.968569,9.054186,PubChem candidate
-0.9211843,-66.39002,PubChem candidate
57.247864,-3.8386953,PubChem candidate
-3.50372,22.29643,PubChem candidate
96.71971,-19.775976,PubChem candidate
-26.461401,39.82565,PubChem candidate
38.777927,90.647,PubChem candidate
-78.87823,52.297523,PubChem candidate
-3.7761338,4.9591823,PubChem candidate
96.7025,20.830193,PubChem candidate
-1.8505857,118.316376,PubChem candidate
-64.19167,-59.27619,PubChem candidate
-12.89647,1.4834036,PubChem candidate
-40.86968,37.17793,PubChem candidate
17.722929,-29.84971,PubChem candidate
36.86971,87.57266,PubChem candidate
112.97849,-13.922385,PubChem candidate
-35.972424,66.52523,PubChem candidate
68.09265,-12.509621,PubChem candidate
-63.38261,0.97462976,PubChem candidate
-108.167145,-11.718792,PubChem candidate
-67.591835,17.190773,PubChem candidate
-33.75249,-59.93788,PubChem candidate
-72.80604,-8.776915,PubChem candidate
-32.24316,-90.741196,PubChem candidate
-107.54396,-10.562703,PubChem candidate
-20.742762,93.45269,PubChem candidate
-38.5743,50.98118,PubChem candidate
52.98627,37.219532,PubChem candidate
-12.059363,107.80895,PubChem candidate
-31.895536,-90.46067,PubChem candidate
-43.901566,-39.535976,PubChem candidate
114.45755,-29.259388,PubChem candidate
2.5898547,14.136616,PubChem candidate
43.486683,-62.740128,PubChem candidate
-98.02177,-36.018696,PubChem candidate
-38.038116,103.68214,PubChem candidate
66.74697,-73.66766,PubChem candidate
-95.37984,28.513262,PubChem candidate
36.387257,75.180176,PubChem candidate
40.826385,93.77174,PubChem candidate
-38.927814,99.67305,PubChem candidate
-78.81542,52.254047,PubChem candidate
-68.02807,-47.78444,PubChem candidate
0.8875478,0.5987623,PubChem candidate
-0.42899022,115.95286,PubChem candidate
-3.8134024,10.019253,PubChem candidate
37.73786,-75.63964,PubChem candidate
-29.206324,-6.6254306,PubChem candidate
-39.218945,-44.52336,PubChem candidate
-78.81542,52.254047,PubChem candidate
-67.03998,-59.709156,PubChem candidate
-37.41173,-20.788692,PubChem candidate
-78.57562,50.66359,PubChem candidate
49.005398,-14.008277,PubChem candidate
116.12528,-27.921907,PubChem candidate
17.781261,-36.905,PubChem candidate
-15.535016,-104.17477,PubChem candidate
-23.454123,-49.321236,PubChem candidate
103.49132,-18.016558,PubChem candidate
24.812546,42.849716,PubChem candidate
65.10852,-15.826738,PubChem candidate
110.392555,-2.9789076,PubChem candidate
-55.1272,37.469364,PubChem candidate
112.19377,-6.780947,PubChem candidate
-108.84414,-28.215881,PubChem candidate
-1.1349002,16.696636,PubChem candidate
90.122665,-28.789227,PubChem candidate
-13.344126,83.30826,PubChem candidate
-42.346622,-44.39188,PubChem candidate
-16.281628,85.28144,PubChem candidate
-43.444668,-27.025715,PubChem candidate
-32.50777,-96.310196,PubChem candidate
-31.389467,-47.121803,PubChem candidate
111.21614,25.53964,PubChem candidate
-37.599304,43.683826,PubChem candidate
105.6208,23.608675,PubChem candidate
-57.71902,65.18703,PubChem candidate
61.85718,-52.778324,PubChem candidate
-39.38035,38.56011,PubChem candidate
73.181274,-38.77418,PubChem candidate
-79.23802,51.941456,PubChem candidate
-71.85067,-10.310048,PubChem candidate
57.09625,29.508135,PubChem candidate
30.552092,40.675797,PubChem candidate
24.847235,-54.146587,PubChem candidate
112.08772,-9.876019,PubChem candidate
-49.297127,68.409805,PubChem candidate
-60.16256,9.366356,PubChem candidate
-54.010498,41.25462,PubChem candidate
-36.31033,43.670406,PubChem candidate
95.667046,-39.500584,PubChem candidate
-9.385759,44.95111,PubChem candidate
-7.369041,25.411049,PubChem candidate
-22.27159,43.53861,PubChem candidate
-2.745466,26.865637,PubChem candidate
-66.53016,-48.93334,PubChem candidate
-16.799202,-8.635316,PubChem candidate
-12.436839,108.74101,PubChem candidate
41.367638,-88.839165,PubChem candidate
115.19151,-27.178804,PubChem candidate
-16.277672,85.282524,PubChem candidate
-125.099884,1.2382845,PubChem candidate
43.019325,-55.129364,PubChem candidate
43.58783,-62.178905,PubChem candidate
49.43905,-9.188688,PubChem candidate
-79.23802,51.941456,PubChem candidate
-28.343245,94.23645,PubChem candidate
61.866898,-60.04694,PubChem candidate
75.27502,-38.703022,PubChem candidate
98.62142,-36.360058,PubChem candidate
-39.05317,65.34563,PubChem candidate
37.202,-30.88895,PubChem candidate
-52.213768,71.627975,PubChem candidate
-24.015236,-9.205913,PubChem candidate
-32.568546,-92.248314,PubChem candidate
-32.82502,35.443188,PubChem candidate
31.307293,110.777596,PubChem candidate
-26.028904,91.63011,PubChem candidate
-53.210896,33.43014,PubChem candidate
-57.317947,38.518517,PubChem candidate
-1.2283576,117.757,PubChem candidate
-79.23802,51.941456,PubChem candidate
-66.68863,0.14588459,PubChem candidate
-39.028347,70.186035,PubChem candidate
-17.927237,-99.59463,PubChem candidate
33.247658,36.65465,PubChem candidate
73.692955,30.547258,PubChem candidate
72.41515,48.481182,PubChem candidate
105.48492,1.0918489,PubChem candidate
-67.79462,16.787102,PubChem candidate
-7.1399236,-32.829006,PubChem candidate
-37.608707,-75.37433,PubChem candidate
99.52587,-6.120403,PubChem candidate
91.84101,-17.65222,PubChem candidate
-57.88526,65.133156,PubChem candidate
61.994774,-81.431656,PubChem candidate
-119.8956,-7.838011,PubChem candidate
-18.137451,13.675115,PubChem candidate
-46.6572,-18.112442,PubChem candidate
18.33073,-36.46656,PubChem candidate
12.422861,-103.89613,PubChem candidate
-13.879499,68.005005,PubChem candidate
9.135506,102.80355,PubChem candidate
-76.5255,-12.965686,PubChem candidate
-75.405075,-13.767415,PubChem candidate
12.41493,24.495094,PubChem candidate
-26.391102,-53.0897,PubChem candidate
-38.15212,-68.353485,PubChem candidate
-78.10518,-59.293518,PubChem candidate
-31.533106,99.42172,PubChem candidate
72.61472,51.74767,PubChem candidate
-52.55877,-19.949484,PubChem candidate
-63.62117,-50.329247,PubChem candidate
-25.886192,-29.970055,PubChem candidate
53.216446,-4.581224,PubChem candidate
-23.688808,69.55458,PubChem candidate
-38.74895,104.03308,PubChem candidate
33.96024,44.16698,PubChem candidate
103.37198,2.871961,PubChem candidate
95.5937,-6.221866,PubChem candidate
-21.786863,7.9913797,PubChem candidate
-48.232132,-83.26673,PubChem candidate
-73.8976,-61.880848,PubChem candidate
-24.706852,69.63919,PubChem candidate
-33.89705,-97.43607,PubChem candidate
12.456823,64.22424,PubChem candidate
-39.097927,69.399895,PubChem candidate
16.31108,-34.234974,PubChem candidate
91.702286,-26.43655,PubChem candidate
-53.89873,-63.414368,PubChem candidate
-21.53755,88.33745,PubChem candidate
-34.781193,-95.79296,PubChem candidate
-106.75281,-12.260181,PubChem candidate
-33.85436,23.076172,PubChem candidate
-9.665304,1.000577,PubChem candidate
-21.747337,71.287445,PubChem candidate
-68.03964,14.690639,PubChem candidate
-117.376015,-9.733959,PubChem candidate
-66.74263,-63.19123,PubChem candidate
-15.842687,-53.156242,PubChem candidate
-51.99574,-11.222826,PubChem candidate
106.35543,-37.190742,PubChem candidate
45.04514,-50.586105,PubChem candidate
-36.600872,70.25307,PubChem candidate
55.61831,-57.59764,PubChem candidate
-12.5494375,72.164154,PubChem candidate
10.156887,98.16368,PubChem candidate
6.191753,-68.137505,PubChem candidate
-68.18926,11.453811,PubChem candidate
6.20621,-51.69349,PubChem candidate
-115.0245,-27.643806,PubChem candidate
-35.316284,23.572954,PubChem candidate
52.118736,-88.75541,PubChem candidate
-30.74318,-85.54276,PubChem candidate
-36.494244,102.13408,PubChem candidate
54.145027,-7.741853,PubChem candidate
106.80352,-22.355091,PubChem candidate
36.59428,106.682755,PubChem candidate
41.27327,-58.850933,PubChem candidate
-53.06175,-12.35771,PubChem candidate
-88.00108,-21.006311,PubChem candidate
-104.09583,28.28795,PubChem candidate
-72.40201,-7.589788,PubChem candidate
44.193718,-66.06269,PubChem candidate
-79.12012,50.856422,PubChem candidate
-114.60302,-32.590176,PubChem candidate
-35.985554,67.05471,PubChem candidate
111.87345,-5.088643,PubChem candidate
40.962,87.556725,PubChem candidate
-73.152954,17.170914,PubChem candidate
54.55602,-19.489136,PubChem candidate
-6.6819654,-33.290253,PubChem candidate
-20.017727,-38.10546,PubChem candidate
55.563087,-57.57145,PubChem candidate
-46.985146,-11.376476,PubChem candidate
-53.92038,-18.602682,PubChem candidate
-38.2581,21.799803,PubChem candidate
8.022434,20.082142,PubChem candidate
40.228172,89.90946,PubChem candidate
-32.793205,68.87155,PubChem candidate
47.432682,81.488235,PubChem candidate
